MSE,SSIM,PSNR,Correlation
0.041020,0.997710,0.620009,0.754612
0.086023,0.995385,0.587846,0.556908
0.122527,0.993226,0.572485,0.429996
0.080256,0.994959,0.590860,0.597336
0.025717,0.998945,0.640286,0.817763
0.092965,0.995525,0.584476,0.327394
0.025979,0.998162,0.639846,0.875518
0.058653,0.996519,0.604479,0.700092
0.037753,0.998642,0.623612,0.746292
0.033529,0.998343,0.628765,0.828939
