MSE,SSIM,PSNR,Correlation
0.022176,0.999170,0.646719,0.871785
0.030414,0.998597,0.633000,0.852590
0.077306,0.996301,0.592486,0.530364
0.070396,0.995423,0.596553,0.661559
0.029324,0.997972,0.634585,0.807125
0.023872,0.999220,0.643519,0.834195
0.027782,0.998662,0.636932,0.860891
0.059587,0.997398,0.603793,0.702421
0.034565,0.998315,0.627444,0.798191
0.039351,0.997722,0.621812,0.802309
