MSE,SSIM,PSNR,Correlation
0.050963,0.997752,0.610583,0.671457
0.060137,0.996780,0.603394,0.687584
0.059787,0.996989,0.603647,0.593081
0.057666,0.996243,0.605216,0.770467
0.043805,0.997421,0.617155,0.581319
0.042589,0.998304,0.618378,0.662253
0.056039,0.996270,0.606459,0.696776
0.073484,0.994952,0.594689,0.598624
0.045374,0.997636,0.615627,0.647067
0.072182,0.996378,0.595465,0.567345
