MSE,SSIM,PSNR,Correlation
0.028557,0.998300,0.635737,0.837784
0.036050,0.998426,0.625617,0.821832
0.040711,0.998048,0.620336,0.791260
0.077412,0.996104,0.592427,0.630378
0.038857,0.997954,0.622361,0.748201
0.032777,0.998679,0.629751,0.754207
0.031197,0.998457,0.631897,0.841080
0.052194,0.997596,0.609546,0.729718
0.024904,0.999071,0.641681,0.823473
0.028609,0.998482,0.635657,0.865418
