MSE,SSIM,PSNR,Correlation
0.047137,0.997651,0.613972,0.711148
0.055678,0.996742,0.606740,0.717147
0.056821,0.997271,0.605857,0.720948
0.038375,0.998282,0.622903,0.825816
0.046356,0.997617,0.614697,0.707948
0.049662,0.997751,0.611705,0.612264
0.030826,0.997399,0.632417,0.857251
0.040411,0.997938,0.620658,0.802028
0.028538,0.998860,0.635765,0.817042
0.042050,0.997781,0.618931,0.785177
