MSE,SSIM,PSNR,Correlation
0.054039,0.996766,0.608038,0.666274
0.071006,0.994996,0.596178,0.632211
0.069975,0.996534,0.596814,0.670435
0.094594,0.989348,0.583722,0.560423
0.044447,0.997808,0.616524,0.692296
0.046849,0.997696,0.614238,0.633096
0.033449,0.998468,0.628869,0.830598
0.053576,0.997481,0.608411,0.727299
0.026416,0.999018,0.639122,0.829047
0.038137,0.998473,0.623173,0.809198
