MSE,SSIM,PSNR,Correlation
0.057682,0.995775,0.605204,0.635893
0.075951,0.996283,0.593254,0.610263
0.065538,0.997410,0.599659,0.626701
0.060342,0.995262,0.603246,0.716446
0.046662,0.996784,0.614412,0.739404
0.059499,0.996502,0.603857,0.499124
0.057395,0.993775,0.605421,0.732589
0.087524,0.993869,0.587096,0.517719
0.026668,0.998858,0.638708,0.813268
0.034062,0.998443,0.628081,0.828350
