MSE,SSIM,PSNR,Correlation
0.022557,0.998917,0.645980,0.872083
0.052589,0.997718,0.609219,0.735534
0.047498,0.998215,0.613641,0.714005
0.050002,0.997072,0.611409,0.766971
0.040544,0.997611,0.620515,0.741930
0.026990,0.998969,0.638188,0.802475
0.031830,0.998502,0.631025,0.839132
0.036523,0.998435,0.625051,0.820617
0.017129,0.999331,0.657934,0.884637
0.029765,0.998869,0.633938,0.851242
