MSE,SSIM,PSNR,Correlation
0.049926,0.997797,0.611476,0.678945
0.060637,0.996787,0.603035,0.681358
0.062273,0.996804,0.601878,0.571505
0.056192,0.996656,0.606340,0.761159
0.048033,0.997018,0.613154,0.543098
0.040883,0.998347,0.620154,0.680862
0.052953,0.996546,0.608919,0.718785
0.064065,0.996375,0.600646,0.652875
0.042703,0.997767,0.618262,0.675247
0.070766,0.996623,0.596326,0.575674
