MSE,SSIM,PSNR,Correlation
0.036066,0.998616,0.625598,0.790705
0.062448,0.997519,0.601756,0.688597
0.039485,0.998391,0.621665,0.796572
0.077947,0.993975,0.592128,0.615519
0.038464,0.998138,0.622802,0.751833
0.031429,0.998756,0.631576,0.768850
0.033292,0.997342,0.629074,0.848687
0.061867,0.996399,0.602162,0.683077
0.022875,0.998879,0.645373,0.845702
0.050335,0.996650,0.611121,0.750063
