MSE,SSIM,PSNR,Correlation
0.044614,0.997581,0.616361,0.729855
0.037477,0.997981,0.623932,0.818084
0.050070,0.998152,0.611350,0.707750
0.091586,0.995797,0.585125,0.559279
0.031516,0.998064,0.631455,0.801436
0.038062,0.998087,0.623258,0.714568
0.034955,0.997949,0.626957,0.824831
0.042396,0.998152,0.618576,0.789561
0.025545,0.998984,0.640578,0.834264
0.036801,0.998404,0.624722,0.826760
