MSE,SSIM,PSNR,Correlation
0.034700,0.998686,0.627275,0.797394
0.048907,0.997498,0.612371,0.761403
0.075439,0.996651,0.593549,0.623347
0.066659,0.995694,0.598922,0.678329
0.041390,0.998033,0.619618,0.725742
0.053121,0.997896,0.608781,0.622519
0.026346,0.998328,0.639237,0.874196
0.056122,0.997194,0.606395,0.715488
0.041681,0.997661,0.619315,0.755885
0.029037,0.998916,0.635013,0.859480
