MSE,SSIM,PSNR,Correlation
0.041654,0.998134,0.619343,0.756872
0.056000,0.997333,0.606489,0.714739
0.060973,0.996993,0.602794,0.707008
0.091670,0.995069,0.585085,0.557485
0.037102,0.997456,0.624369,0.767857
0.049256,0.997752,0.612062,0.613703
0.028728,0.998903,0.635477,0.857034
0.058203,0.996800,0.604814,0.722572
0.040673,0.998077,0.620378,0.754161
0.037066,0.998074,0.624410,0.808231
