MSE,SSIM,PSNR,Correlation
0.051324,0.997696,0.610276,0.666205
0.061573,0.996741,0.602369,0.671135
0.060942,0.996809,0.602816,0.584196
0.056645,0.996691,0.605992,0.752759
0.047491,0.996952,0.613647,0.555810
0.041952,0.998233,0.619033,0.672382
0.053533,0.996538,0.608446,0.711277
0.064177,0.996393,0.600570,0.649853
0.043008,0.997669,0.617953,0.673891
0.067964,0.996785,0.598080,0.597776
