MSE,SSIM,PSNR,Correlation
0.038865,0.998371,0.622352,0.770895
0.069885,0.996003,0.596870,0.637367
0.053636,0.997301,0.608363,0.747895
0.050412,0.996534,0.611055,0.776381
0.030181,0.998712,0.633335,0.776269
0.053328,0.997786,0.608613,0.570824
0.039370,0.997092,0.621791,0.807930
0.049687,0.997141,0.611684,0.752694
0.020203,0.999265,0.650766,0.865974
0.018689,0.999349,0.654149,0.908366
