MSE,SSIM,PSNR,Correlation
0.031596,0.998048,0.631344,0.822667
0.045597,0.997170,0.615414,0.785594
0.074338,0.996733,0.594187,0.537860
0.085261,0.991414,0.588233,0.599004
0.040298,0.997766,0.620779,0.724227
0.025809,0.998892,0.640131,0.819838
0.039296,0.997900,0.621873,0.799943
0.054477,0.996801,0.607687,0.725315
0.028959,0.998793,0.635129,0.811822
0.054556,0.997285,0.607624,0.713084
