MSE,SSIM,PSNR,Correlation
0.041663,0.997995,0.619333,0.751612
0.084878,0.995599,0.588428,0.560311
0.102349,0.996223,0.580300,0.464666
0.041157,0.997705,0.619864,0.816353
0.037021,0.998715,0.624463,0.707170
0.071994,0.996312,0.595578,0.583808
0.044410,0.997406,0.616560,0.770072
0.057787,0.996733,0.605125,0.706195
0.029985,0.998652,0.633617,0.823873
0.029899,0.998743,0.633743,0.851344
