MSE,SSIM,PSNR,Correlation
0.035506,0.997523,0.626278,0.796646
0.092042,0.994837,0.584909,0.526632
0.046984,0.997886,0.614113,0.723204
0.054534,0.996170,0.607641,0.747395
0.042174,0.997984,0.618803,0.733466
0.055204,0.997472,0.607111,0.577659
0.036327,0.998088,0.625285,0.815289
0.062379,0.996967,0.601804,0.688158
0.025180,0.998920,0.641203,0.844203
0.041907,0.998312,0.619079,0.796956
