MSE,SSIM,PSNR,Correlation
0.051394,0.997442,0.610217,0.685389
0.083024,0.994196,0.589388,0.551280
0.067731,0.994282,0.598229,0.755984
0.049872,0.997519,0.611522,0.770120
0.042740,0.998308,0.618225,0.627625
0.087561,0.996004,0.587077,0.396926
0.032208,0.998562,0.630512,0.837605
0.074408,0.995966,0.594146,0.609418
0.027333,0.998958,0.637640,0.823476
0.047660,0.997521,0.613492,0.792738
