MSE,SSIM,PSNR,Correlation
0.051211,0.997692,0.610372,0.687765
0.039787,0.997894,0.621334,0.804825
0.056204,0.997790,0.606332,0.676749
0.051822,0.996571,0.609857,0.766231
0.039147,0.997769,0.622038,0.742350
0.060592,0.997434,0.603067,0.570331
0.035202,0.998573,0.626651,0.820747
0.052639,0.997714,0.609177,0.730761
0.037339,0.998174,0.624092,0.786207
0.029444,0.998883,0.634409,0.853114
