MSE,SSIM,PSNR,Correlation
0.040068,0.997339,0.621028,0.765839
0.063986,0.996020,0.600699,0.672359
0.066363,0.997098,0.599115,0.594581
0.058589,0.994165,0.604527,0.755499
0.051410,0.998010,0.610203,0.627972
0.030146,0.998842,0.633386,0.778777
0.032453,0.998056,0.630183,0.838928
0.048126,0.997176,0.613070,0.762304
0.018688,0.999126,0.654151,0.879069
0.033237,0.998298,0.629145,0.835544
