MSE,SSIM,PSNR,Correlation
0.056306,0.997366,0.606253,0.660419
0.074568,0.995748,0.594053,0.612245
0.063995,0.995728,0.600694,0.733271
0.053918,0.997506,0.608135,0.747022
0.029262,0.999012,0.634678,0.757401
0.038373,0.998185,0.622905,0.708127
0.022609,0.999009,0.645879,0.888008
0.065021,0.996631,0.600003,0.662481
0.029475,0.998773,0.634363,0.810111
0.045616,0.997550,0.615396,0.767011
