MSE,SSIM,PSNR,Correlation
0.025153,0.998973,0.641248,0.855674
0.079018,0.995794,0.591536,0.573165
0.101426,0.995033,0.580693,0.521496
0.125197,0.993814,0.571549,0.440745
0.078683,0.995495,0.591720,0.415663
0.041565,0.998194,0.619435,0.677352
0.058553,0.994433,0.604553,0.703730
0.084970,0.994736,0.588382,0.535444
0.030501,0.998115,0.632877,0.793919
0.057422,0.997457,0.605400,0.708348
