MSE,SSIM,PSNR,Correlation
0.035255,0.997770,0.626586,0.796381
0.058297,0.997350,0.604744,0.700673
0.053890,0.997443,0.608157,0.733098
0.056114,0.995744,0.606401,0.744101
0.043292,0.997427,0.617667,0.738475
0.022920,0.999180,0.645287,0.834538
0.020432,0.998535,0.650277,0.908492
0.057742,0.997820,0.605159,0.713356
0.018776,0.999296,0.653947,0.879153
0.022222,0.998700,0.646630,0.895081
