MSE,SSIM,PSNR,Correlation
0.040484,0.997591,0.620580,0.760906
0.037838,0.997699,0.623516,0.822620
0.049557,0.998029,0.611797,0.728380
0.062343,0.996801,0.601829,0.697600
0.036829,0.998112,0.624689,0.749518
0.034722,0.998608,0.627248,0.739613
0.027099,0.998618,0.638013,0.865774
0.047210,0.997881,0.613905,0.765505
0.026765,0.998868,0.638552,0.838355
0.042765,0.997151,0.618199,0.791329
