MSE,SSIM,PSNR,Correlation
0.041040,0.997078,0.619987,0.758425
0.085607,0.994732,0.588057,0.552286
0.045112,0.997936,0.615879,0.784965
0.054507,0.995891,0.607663,0.758314
0.039543,0.998372,0.621601,0.716357
0.025667,0.998968,0.640370,0.817062
0.021612,0.998942,0.647838,0.895891
0.058205,0.996345,0.604812,0.706602
0.021543,0.998968,0.647977,0.863314
0.037883,0.998347,0.623463,0.805817
