MSE,SSIM,PSNR,Correlation
0.037702,0.997883,0.623671,0.778725
0.050415,0.997809,0.611052,0.748457
0.045883,0.998107,0.615143,0.755776
0.063168,0.996416,0.601258,0.697834
0.038292,0.997912,0.622997,0.758990
0.033686,0.998585,0.628563,0.749262
0.026832,0.998400,0.638443,0.869916
0.052321,0.997687,0.609440,0.740856
0.024824,0.998941,0.641820,0.838801
0.028535,0.998726,0.635771,0.858718
