MSE,SSIM,PSNR,Correlation
0.046493,0.997165,0.614570,0.718674
0.058303,0.997351,0.604739,0.702796
0.066781,0.996228,0.598842,0.659365
0.070769,0.994089,0.596323,0.667859
0.037701,0.998304,0.623672,0.718723
0.049423,0.997747,0.611915,0.598359
0.048632,0.994899,0.612616,0.771043
0.067486,0.995330,0.598386,0.655910
0.025541,0.998998,0.640585,0.820676
0.051832,0.995430,0.609848,0.772889
