MSE,SSIM,PSNR,Correlation
0.039964,0.997179,0.621141,0.769703
0.059732,0.996975,0.603687,0.695572
0.058761,0.997611,0.604399,0.674024
0.067349,0.993046,0.598475,0.715735
0.043912,0.997759,0.617049,0.722163
0.027273,0.998730,0.637734,0.804485
0.035721,0.997399,0.626015,0.826187
0.064279,0.994095,0.600501,0.683148
0.020253,0.999140,0.650659,0.859995
0.018657,0.999333,0.654225,0.907652
