MSE,SSIM,PSNR,Correlation
0.040022,0.998278,0.621078,0.760161
0.027650,0.998806,0.637138,0.866984
0.070370,0.996895,0.596569,0.601359
0.056302,0.996720,0.606256,0.735107
0.042840,0.998089,0.618123,0.691581
0.031288,0.999036,0.631770,0.778388
0.026989,0.998577,0.638189,0.866490
0.060401,0.997168,0.603204,0.693483
0.033260,0.998387,0.629116,0.809338
0.047537,0.997705,0.613605,0.765892
