MSE,SSIM,PSNR,Correlation
0.046589,0.998196,0.614480,0.756893
0.093279,0.995677,0.584330,0.531055
0.076985,0.995164,0.592667,0.665464
0.055412,0.995556,0.606948,0.746264
0.066383,0.996168,0.599102,0.631983
0.082312,0.996611,0.589762,0.373352
0.042022,0.997594,0.618961,0.783710
0.077846,0.995704,0.592184,0.593573
0.023667,0.999094,0.643893,0.846577
0.038811,0.997787,0.622412,0.840583
