MSE,SSIM,PSNR,Correlation
0.064273,0.994699,0.600505,0.587191
0.085292,0.993426,0.588217,0.538022
0.065451,0.996861,0.599717,0.599045
0.089422,0.989459,0.586164,0.591721
0.043301,0.997905,0.617658,0.713534
0.062637,0.995182,0.601625,0.464079
0.069096,0.992508,0.597363,0.660459
0.072440,0.993525,0.595310,0.640712
0.038656,0.996880,0.622587,0.759312
0.042476,0.997181,0.618494,0.799711
