MSE,SSIM,PSNR,Correlation
0.024212,0.998983,0.642905,0.861359
0.037353,0.998362,0.624075,0.816815
0.042536,0.998144,0.618432,0.771623
0.053428,0.997599,0.608532,0.748845
0.044514,0.997801,0.616458,0.723414
0.036173,0.998743,0.625469,0.728601
0.031721,0.997726,0.631173,0.850779
0.048568,0.997791,0.612673,0.755260
0.030484,0.998488,0.632901,0.825489
0.030326,0.998460,0.633126,0.848649
