MSE,SSIM,PSNR,Correlation
0.050308,0.997729,0.611145,0.676806
0.060409,0.996853,0.603198,0.682470
0.062394,0.996769,0.601794,0.570218
0.056103,0.996664,0.606410,0.762512
0.046694,0.997038,0.614382,0.561151
0.040991,0.998257,0.620039,0.683200
0.053475,0.996500,0.608493,0.715657
0.064177,0.996341,0.600570,0.651429
0.043063,0.997672,0.617897,0.675209
0.069919,0.996663,0.596849,0.581476
