MSE,SSIM,PSNR,Correlation
0.023318,0.998980,0.644539,0.865922
0.055397,0.997525,0.606960,0.718311
0.062936,0.997545,0.601418,0.640218
0.034467,0.998406,0.627568,0.844587
0.047847,0.997545,0.613323,0.688461
0.039929,0.998613,0.621179,0.700003
0.030963,0.998613,0.632223,0.844443
0.052123,0.997382,0.609605,0.736297
0.015096,0.999386,0.663423,0.901375
0.031549,0.998646,0.631409,0.840908
