MSE,SSIM,PSNR,Correlation
0.038998,0.998016,0.622204,0.770304
0.065114,0.996689,0.599941,0.673790
0.059639,0.997175,0.603755,0.730941
0.072449,0.994046,0.595305,0.662119
0.044936,0.998091,0.616048,0.696296
0.030357,0.998669,0.633082,0.777935
0.029596,0.997870,0.634185,0.861737
0.051984,0.997309,0.609721,0.736665
0.022382,0.999056,0.646318,0.859488
0.023727,0.998996,0.643783,0.883035
