MSE,SSIM,PSNR,Correlation
0.029464,0.998479,0.634379,0.829806
0.053161,0.996744,0.608749,0.737793
0.053316,0.997690,0.608622,0.711858
0.033918,0.998521,0.628265,0.847000
0.037138,0.998500,0.624327,0.729494
0.025474,0.999089,0.640698,0.827196
0.032280,0.998628,0.630414,0.836828
0.038829,0.998275,0.622393,0.810198
0.020953,0.999195,0.649184,0.859433
0.040317,0.997963,0.620759,0.794369
