MSE,SSIM,PSNR,Correlation
0.024797,0.998665,0.641868,0.861482
0.038191,0.998099,0.623112,0.814612
0.050664,0.997940,0.610838,0.691778
0.040297,0.997707,0.620780,0.818711
0.045328,0.997680,0.615671,0.706517
0.032788,0.998858,0.629737,0.764754
0.028297,0.998688,0.636134,0.857722
0.049093,0.997534,0.612206,0.753854
0.021783,0.999036,0.647497,0.862231
0.026561,0.998953,0.638884,0.866658
