MSE,SSIM,PSNR,Correlation
0.049974,0.997766,0.611434,0.679356
0.060876,0.996724,0.602863,0.683028
0.059155,0.997031,0.604109,0.598400
0.056050,0.996532,0.606450,0.766927
0.045409,0.997312,0.615594,0.564946
0.041752,0.998324,0.619241,0.670493
0.056596,0.996204,0.606029,0.691654
0.067428,0.996087,0.598424,0.628169
0.044988,0.997656,0.615999,0.651437
0.069670,0.996654,0.597003,0.585592
