MSE,SSIM,PSNR,Correlation
0.048573,0.997840,0.612669,0.691624
0.059193,0.996872,0.604081,0.693232
0.060583,0.996881,0.603073,0.585825
0.055559,0.996698,0.606832,0.767553
0.046439,0.997123,0.614620,0.560458
0.041625,0.998278,0.619373,0.675042
0.052801,0.996495,0.609044,0.721262
0.064809,0.996267,0.600144,0.647113
0.043259,0.997696,0.617700,0.671610
0.071349,0.996572,0.595969,0.570314
