MSE,SSIM,PSNR,Correlation
0.037607,0.997873,0.623782,0.778635
0.059785,0.997008,0.603649,0.699460
0.063811,0.996859,0.600818,0.691398
0.053596,0.995752,0.608395,0.758465
0.044599,0.997818,0.616376,0.730174
0.063260,0.996232,0.601195,0.459396
0.028382,0.997921,0.636004,0.867860
0.067279,0.994434,0.598520,0.666310
0.020107,0.999119,0.650973,0.862171
0.043930,0.998135,0.617032,0.775179
