MSE,SSIM,PSNR,Correlation
0.018840,0.999353,0.653800,0.893815
0.075168,0.996205,0.593704,0.607604
0.085567,0.996311,0.588077,0.569697
0.060298,0.996949,0.603278,0.709628
0.041798,0.997918,0.619192,0.750826
0.027922,0.998895,0.636713,0.805477
0.022133,0.999023,0.646803,0.890936
0.053432,0.997596,0.608528,0.730888
0.026775,0.998840,0.638534,0.833285
0.029583,0.998937,0.634203,0.850398
