MSE,SSIM,PSNR,Correlation
0.051167,0.997717,0.610409,0.667936
0.061720,0.996722,0.602265,0.673085
0.062271,0.996715,0.601879,0.571741
0.056154,0.996600,0.606370,0.761423
0.047339,0.997059,0.613786,0.549883
0.040076,0.998413,0.621020,0.687866
0.051382,0.996680,0.610227,0.731312
0.062241,0.996485,0.601900,0.667597
0.042045,0.997859,0.618937,0.680703
0.068858,0.996692,0.597513,0.591550
