MSE,SSIM,PSNR,Correlation
0.029452,0.998530,0.634396,0.829558
0.058016,0.996786,0.604954,0.707322
0.042948,0.998075,0.618014,0.768825
0.070662,0.994606,0.596389,0.660960
0.035880,0.997952,0.625822,0.790809
0.033080,0.998894,0.629351,0.759469
0.030204,0.998483,0.633301,0.849147
0.049053,0.997551,0.612242,0.754814
0.029678,0.998320,0.634065,0.830933
0.027730,0.998775,0.637013,0.862899
