MSE,SSIM,PSNR,Correlation
0.038991,0.998053,0.622211,0.769161
0.062957,0.995974,0.601404,0.681135
0.063705,0.997878,0.600890,0.641129
0.062620,0.996390,0.601636,0.700051
0.046453,0.998197,0.614606,0.653986
0.027440,0.999084,0.637470,0.802232
0.028746,0.998729,0.635451,0.855875
0.045940,0.998129,0.615089,0.772057
0.023259,0.999048,0.644649,0.852459
0.029194,0.998944,0.634779,0.853667
