MSE,SSIM,PSNR,Correlation
0.039733,0.998270,0.621393,0.762370
0.077646,0.995816,0.592296,0.593940
0.052988,0.997732,0.608891,0.710230
0.075588,0.995647,0.593463,0.621587
0.033460,0.998695,0.628856,0.747489
0.036662,0.998740,0.624887,0.724118
0.032059,0.998146,0.630714,0.841575
0.059038,0.997041,0.604195,0.697575
0.030806,0.998801,0.632445,0.804487
0.033521,0.998142,0.628777,0.833440
