MSE,SSIM,PSNR,Correlation
0.063296,0.997433,0.601171,0.669418
0.082224,0.995138,0.589808,0.565178
0.066275,0.996095,0.599173,0.697403
0.060116,0.996379,0.603409,0.716254
0.048380,0.998039,0.612842,0.670202
0.065048,0.997291,0.599985,0.528974
0.040704,0.997044,0.620344,0.797308
0.079147,0.994946,0.591465,0.578593
0.034440,0.998771,0.627601,0.765426
0.053498,0.997740,0.608474,0.730778
