MSE,SSIM,PSNR,Correlation
0.036405,0.998080,0.625192,0.785844
0.076405,0.995143,0.592996,0.600140
0.056232,0.998015,0.606310,0.681284
0.057886,0.996744,0.605051,0.724744
0.032284,0.998507,0.630410,0.781090
0.033473,0.998369,0.628839,0.755738
0.032054,0.997940,0.630720,0.845799
0.044174,0.998166,0.616791,0.778710
0.019158,0.999193,0.653073,0.872562
0.021876,0.999086,0.647312,0.891063
