MSE,SSIM,PSNR,Correlation
0.027556,0.998639,0.637286,0.841363
0.057978,0.997002,0.604982,0.707517
0.054975,0.997545,0.607291,0.727332
0.044637,0.997978,0.616339,0.793138
0.030240,0.998383,0.633250,0.796988
0.035833,0.998453,0.625880,0.747293
0.014983,0.999448,0.663747,0.926698
0.045388,0.997997,0.615613,0.773627
0.022980,0.999087,0.645173,0.853108
0.026658,0.998883,0.638725,0.867065
