MSE,SSIM,PSNR,Correlation
0.018120,0.999093,0.655492,0.900138
0.039444,0.997804,0.621710,0.810528
0.048631,0.997380,0.612617,0.768617
0.067759,0.994969,0.598211,0.676903
0.053538,0.996820,0.608442,0.692256
0.033560,0.998365,0.628726,0.753167
0.040435,0.997414,0.620632,0.794719
0.068121,0.996253,0.597980,0.646669
0.026159,0.998981,0.639546,0.820117
0.023841,0.998907,0.643575,0.883568
