MSE,SSIM,PSNR,Correlation
0.047973,0.997543,0.613208,0.710130
0.086461,0.994673,0.587626,0.536385
0.069935,0.997177,0.596839,0.602527
0.081780,0.994556,0.590043,0.601771
0.032898,0.998401,0.629592,0.798230
0.077280,0.997104,0.592501,0.409613
0.032517,0.997362,0.630097,0.848654
0.077537,0.995789,0.592357,0.593352
0.034398,0.998747,0.627654,0.763431
0.034809,0.998669,0.627138,0.828323
