MSE,SSIM,PSNR,Correlation
0.034291,0.997885,0.627790,0.803408
0.040559,0.998171,0.620499,0.800508
0.051734,0.998121,0.609931,0.697438
0.057305,0.996704,0.605489,0.727431
0.037489,0.997530,0.623918,0.785356
0.026018,0.998963,0.639781,0.812209
0.026945,0.998760,0.638260,0.865284
0.044101,0.997873,0.616863,0.779485
0.024019,0.998944,0.643252,0.846553
0.028035,0.998252,0.636539,0.872888
