MSE,SSIM,PSNR,Correlation
0.027665,0.998876,0.637115,0.839376
0.066839,0.996344,0.598805,0.654206
0.049578,0.997677,0.611779,0.732487
0.036717,0.998290,0.624821,0.833685
0.045361,0.997919,0.615640,0.672247
0.062747,0.997158,0.601549,0.549866
0.032203,0.998346,0.630519,0.836881
0.068339,0.995780,0.597841,0.643197
0.026422,0.998913,0.639111,0.831904
0.033668,0.998642,0.628587,0.836272
