MSE,SSIM,PSNR,Correlation
0.032653,0.998307,0.629916,0.810848
0.055184,0.997490,0.607127,0.719429
0.042627,0.998169,0.618339,0.785518
0.049610,0.996511,0.611751,0.782942
0.040443,0.997702,0.620624,0.758502
0.030644,0.998911,0.632673,0.775400
0.022712,0.998283,0.645682,0.897702
0.043528,0.998332,0.617431,0.784993
0.019720,0.999074,0.651817,0.869516
0.023066,0.999105,0.645011,0.886009
