MSE,SSIM,PSNR,Correlation
0.032934,0.998578,0.629544,0.810301
0.050828,0.997804,0.610698,0.745919
0.048319,0.997186,0.612896,0.780873
0.060331,0.996192,0.603254,0.715621
0.045667,0.998195,0.615348,0.674064
0.049586,0.998205,0.611772,0.651435
0.034097,0.997542,0.628036,0.836746
0.045341,0.997297,0.615659,0.776968
0.019433,0.999243,0.652455,0.867211
0.021813,0.999239,0.647437,0.891685
