MSE,SSIM,PSNR,Correlation
0.033924,0.998188,0.628257,0.802193
0.066083,0.995894,0.599299,0.661927
0.058104,0.997858,0.604887,0.695239
0.088108,0.991776,0.586806,0.574670
0.039658,0.997736,0.621475,0.761231
0.045807,0.998353,0.615215,0.662665
0.032170,0.998108,0.630563,0.839749
0.056107,0.997449,0.606407,0.717234
0.025673,0.998704,0.640360,0.849671
0.026658,0.998881,0.638724,0.866909
