MSE,SSIM,PSNR,Correlation
0.053585,0.997455,0.608403,0.651822
0.061749,0.996727,0.602245,0.677087
0.061290,0.996858,0.602569,0.578996
0.060467,0.996199,0.603156,0.740564
0.047304,0.997076,0.613818,0.547429
0.043336,0.998158,0.617624,0.662198
0.056457,0.996166,0.606136,0.697732
0.065534,0.996225,0.599661,0.644486
0.045414,0.997567,0.615589,0.654072
0.067188,0.996825,0.598579,0.605786
