MSE,SSIM,PSNR,Correlation
0.030006,0.998440,0.633587,0.826244
0.059233,0.997566,0.604052,0.720809
0.077729,0.995765,0.592250,0.646889
0.086692,0.989855,0.587510,0.610021
0.053021,0.996690,0.608863,0.716770
0.031395,0.998630,0.631622,0.789601
0.039219,0.997368,0.621958,0.803709
0.057824,0.996460,0.605097,0.708865
0.020376,0.999266,0.650396,0.875024
0.025104,0.999026,0.641334,0.875740
