MSE,SSIM,PSNR,Correlation
0.039346,0.998384,0.621818,0.771691
0.083261,0.996664,0.589264,0.588798
0.089360,0.995965,0.586194,0.560527
0.060550,0.995321,0.603096,0.716478
0.048507,0.997773,0.612728,0.659497
0.044423,0.998279,0.616547,0.654870
0.033848,0.997398,0.628355,0.840089
0.080983,0.995485,0.590468,0.573925
0.029340,0.998971,0.634562,0.803532
0.039349,0.998421,0.621814,0.809630
