MSE,SSIM,PSNR,Correlation
0.036982,0.997670,0.624509,0.787545
0.042904,0.997273,0.618058,0.793399
0.044117,0.998266,0.616847,0.765392
0.076336,0.994338,0.593035,0.624676
0.039370,0.997801,0.621792,0.758436
0.037145,0.998304,0.624318,0.720863
0.029446,0.998020,0.634405,0.859935
0.056923,0.996833,0.605780,0.709410
0.022984,0.999101,0.645166,0.851219
0.033932,0.998240,0.628247,0.830070
