MSE,SSIM,PSNR,Correlation
0.031632,0.998777,0.631296,0.817020
0.053455,0.997790,0.608509,0.730817
0.061142,0.997238,0.602674,0.676082
0.051418,0.996799,0.610197,0.764721
0.033915,0.997569,0.628269,0.787843
0.030421,0.998958,0.632991,0.774012
0.038867,0.997995,0.622350,0.802297
0.052947,0.997656,0.608924,0.726859
0.033551,0.998740,0.628738,0.784424
0.047753,0.997655,0.613408,0.752557
