MSE,SSIM,PSNR,Correlation
0.032609,0.998929,0.629975,0.811022
0.052431,0.996541,0.609349,0.741105
0.087178,0.995669,0.587268,0.454719
0.052128,0.997495,0.609601,0.754104
0.036676,0.998574,0.624870,0.652960
0.045190,0.998239,0.615804,0.648226
0.037469,0.998313,0.623940,0.807540
0.048964,0.997664,0.612320,0.751928
0.030005,0.998328,0.633589,0.819935
0.035479,0.998455,0.626311,0.819137
