MSE,SSIM,PSNR,Correlation
0.025283,0.998759,0.641024,0.856747
0.043041,0.997787,0.617920,0.788478
0.038523,0.997758,0.622736,0.815657
0.051229,0.996653,0.610356,0.767690
0.034050,0.998362,0.628097,0.775360
0.032900,0.998800,0.629589,0.757037
0.042363,0.997498,0.618610,0.783484
0.047834,0.997881,0.613334,0.759667
0.017163,0.999089,0.657848,0.888402
0.024623,0.999057,0.642173,0.876229
