MSE,SSIM,PSNR,Correlation
0.050515,0.997713,0.610966,0.677014
0.061107,0.996659,0.602699,0.683582
0.062123,0.996809,0.601983,0.572856
0.057484,0.996189,0.605353,0.771392
0.046133,0.997434,0.614907,0.542873
0.038557,0.998501,0.622698,0.701416
0.055364,0.996313,0.606985,0.705084
0.073943,0.994958,0.594419,0.610065
0.042947,0.997873,0.618015,0.669837
0.068232,0.996589,0.597909,0.601917
